link,budget,opening_weekend_gross,box_office_gross,studio,mpaa_rating
https://www.imdb.com/title/tt5033998/,"$48,000,000","$8,351,109","$73,279,888",Columbia Pictures,PG-13
https://www.imdb.com/title/tt1211956/,"$50,000,000","$9,885,732","$137,328,301",Summit Entertainment,R
https://www.imdb.com/title/tt1946502/,"$45,000,000","$8,603,407","$32,450,241",STX Entertainment,PG
https://www.imdb.com/title/tt2494362/,"$1,800,000",,"$382,579",Caliber Media Company,Not Rated
https://www.imdb.com/title/tt0977855/,"$22,000,000","$651,082","$25,806,953",River Road Entertainment,PG-13
https://www.imdb.com/title/tt5168192/,,"$18,682","$15,793,051",Sixteen Films,R
https://www.imdb.com/title/tt4276820/,"$25,000,000","$3,404,102","$24,121,245",The Weinstein Company,PG-13
https://www.imdb.com/title/tt1700841/,"$19,000,000","$34,263,534","$140,705,322",Annapurna Pictures,R
https://www.imdb.com/title/tt1859446/,,"$2,628","$231,406",Haos Film,Not Rated
https://www.imdb.com/title/tt1266036/,,,"$7,671",Sneak Preview Productions,PG-13
https://www.imdb.com/title/tt4919484/,"$2,000,000","$30,368","$2,008,649",Race Point Films,PG
https://www.imdb.com/title/tt5700672/,"￦10,000,000,000","$284,776","$92,764,199",Next Entertainment World,Not Rated
https://www.imdb.com/title/tt1373156/,,"$179,643","$3,627,172",Eros International,Not Rated
https://www.imdb.com/title/tt1846589/,"$40,000,000","$6,653,777","$31,676,128",Hunter Killer Productions,R
https://www.imdb.com/title/tt1745787/,,"$11,094","$215,034",Ukrainian State Film Agency,Unrated
https://www.imdb.com/title/tt1038919/,"$40,000,000","$20,686,423","$136,333,522",Columbia Pictures,PG-13
https://www.imdb.com/title/tt7690670/,"$16,000,000","$6,870,740","$20,780,685",Columbia Pictures,R
https://www.imdb.com/title/tt2692904/,"$2,000,000","$81,006","$5,090,608",IM Global,R
https://www.imdb.com/title/tt5580392/,,,,Mandalay Pictures,TV-MA
https://www.imdb.com/title/tt1405500/,"$21,000,000","$19,497,324","$37,981,984",Lionsgate,R
https://www.imdb.com/title/tt1158939/,,,"$106,796",Ripple World Pictures,R
https://www.imdb.com/title/tt1124037/,"$50,000,000","$7,572,206","$25,035,950",Route One Entertainment,R
https://www.imdb.com/title/tt3703908/,,,,Goldrush Entertainment,R
https://www.imdb.com/title/tt1995390/,,"$984,698","$10,711,027",StudioCanal,R
https://www.imdb.com/title/tt8964214/,,"$9,290","$29,450",,PG-13
https://www.imdb.com/title/tt1100051/,"$3,600,000","$20,744","$43,712",Aurilia Arts Productions,R
https://www.imdb.com/title/tt1711525/,"$45,000,000","$16,890,204","$114,501,299",DreamWorks,R
https://www.imdb.com/title/tt9664078/,,,,Netflix,TV-MA
https://www.imdb.com/title/tt2390361/,"$8,000,000","$232,800","$25,288,872",Fox Searchlight Pictures,PG-13
https://www.imdb.com/title/tt1586265/,"$40,000,000","$10,547,068","$84,384,002",Lionsgate,PG-13
https://www.imdb.com/title/tt4633690/,,,"$3,440,362",Bold Films,R
https://www.imdb.com/title/tt3640424/,"$85,000,000","$12,701,743","$119,520,023",Paramount Pictures,R
https://www.imdb.com/title/tt1620981/,"$24,000,000","$30,300,007","$203,761,873",Metro-Goldwyn-Mayer (MGM),PG
https://www.imdb.com/title/tt4823776/,,"$865,824","$4,810,790",Paramount Animation,PG
https://www.imdb.com/title/tt0477080/,"$100,000,000","$22,688,457","$167,805,466",Twentieth Century Fox,PG-13
https://www.imdb.com/title/tt2481498/,,,"$9,816,572",COTA Films,R
https://www.imdb.com/title/tt1261945/,"$100,000,000","$31,001,870","$290,745,055",New Line Cinema,R
https://www.imdb.com/title/tt1720616/,"$10,000,000","$2,019,083","$13,041,254",Red Granite Pictures,R
https://www.imdb.com/title/tt2667960/,,,"$527,094",Maipo Film,PG-13
https://www.imdb.com/title/tt8945942/,,"$6,480","$31,808",Manhattan Productions,Unrated
https://www.imdb.com/title/tt1480295/,,"$27,713","$1,071,322",Millennium Films,R
https://www.imdb.com/title/tt6418778/,,"$37,594","$76,916",Codeblack Films,PG-13
https://www.imdb.com/title/tt5155780/,,,,Endgame Entertainment,TV-MA
https://www.imdb.com/title/tt0770802/,"$4,000,000","$76,222","$4,426,444",Bali Film Center,PG-13
https://www.imdb.com/title/tt4411584/,"$21,000,000",,"$3,184,114",TRI G,PG
https://www.imdb.com/title/tt4080728/,,"$54,608","$30,692,889",Tre Vänner Produktion AB,PG-13
https://www.imdb.com/title/tt1230385/,"$8,170,000",,"$15,789,762",Wellmade Starm,R
https://www.imdb.com/title/tt1155076/,"$40,000,000","$55,665,805","$359,126,022",Columbia Pictures,PG
https://www.imdb.com/title/tt1847731/,"€1,000,000","$7,078","$1,437,501",Hold Up Films,Not Rated
https://www.imdb.com/title/tt3164256/,"$15,000,000","$1,470,592","$3,394,174",Covert Media,R
https://www.imdb.com/title/tt1294688/,,"$29,505","$11,042,068",Gaumont,R
https://www.imdb.com/title/tt0480255/,"$25,000,000","$9,406,348","$29,397,654",Warner Bros.,PG-13
https://www.imdb.com/title/tt2309021/,,"$13,727","$159,047",Belladonna Productions,R
https://www.imdb.com/title/tt2582782/,"$12,000,000","$621,329","$37,879,877",CBS Films,R
https://www.imdb.com/title/tt5657856/,,,"$64,453",Assemble Media,Not Rated
https://www.imdb.com/title/tt5322168/,"$500,000",,,Three Women in a Box Films,TV-MA
https://www.imdb.com/title/tt2381213/,,,"$229,963",Irreversible Cinema,R
https://www.imdb.com/title/tt3717252/,"$35,000,000","$13,688,751","$81,093,313",Screen Gems,R
https://www.imdb.com/title/tt4399952/,,"$5,053","$916,727",Epic Pictures Group,R
https://www.imdb.com/title/tt8134742/,"$3,000,000",,"$2,295,825",Lions Gate Entertainment,R
https://www.imdb.com/title/tt1231583/,"$65,000,000","$32,689,406","$211,780,824",Warner Bros.,R
https://www.imdb.com/title/tt2357291/,"$103,000,000","$39,327,869","$498,781,117",Twentieth Century Fox Animation,G
https://www.imdb.com/title/tt6038042/,,,,Autumnwood Media,Not Rated
https://www.imdb.com/title/tt5929754/,,"$104,589","$3,321,367",June Pictures,PG-13
https://www.imdb.com/title/tt3317234/,"$27,100,000",,,Netflix,TV-MA
https://www.imdb.com/title/tt1403865/,"$38,000,000","$24,830,443","$252,276,927",Paramount Pictures,PG-13
https://www.imdb.com/title/tt0804463/,"$15,000,000",,"$2,033,154",Worldview Entertainment,Not Rated
https://www.imdb.com/title/tt1531663/,"$5,000,000","$791,676","$2,820,490",Temple Hill Entertainment,R
https://www.imdb.com/title/tt1740707/,"kr19,900,000","$5,585","$5,341,098",Filmkameratene A/S,PG-13
https://www.imdb.com/title/tt0968264/,"$25,000,000","$3,506,602","$15,625,544",The American Film Company,PG-13
https://www.imdb.com/title/tt5690810/,"$12,000,000","$22,145","$242,115",Covert Media,PG-13
https://www.imdb.com/title/tt0448115/,"$100,000,000","$53,505,326","$365,971,656",Warner Bros.,PG-13
https://www.imdb.com/title/tt1661382/,"$40,000,000","$7,021,993","$44,907,260",Callahan Filmworks,PG-13
https://www.imdb.com/title/tt2820852/,"$190,000,000","$147,187,040","$1,515,255,622",Universal Pictures,PG-13
https://www.imdb.com/title/tt1210819/,"$215,000,000","$29,210,849","$260,502,115",Walt Disney Pictures,PG-13
https://www.imdb.com/title/tt2389182/,"$200,000","$18,638","$59,424",New Artists Alliance,Not Rated
https://www.imdb.com/title/tt6865690/,,,"$3,645,308",Global Road Entertainment,R
https://www.imdb.com/title/tt8426594/,,"$14,138","$130,974",Soapbox Films,R
https://www.imdb.com/title/tt2409302/,,"$5,060","$1,265,872",King Records,Not Rated
https://www.imdb.com/title/tt4662420/,,,"$96,162",Spring Pictures,R
https://www.imdb.com/title/tt1869347/,,,"$3,682,156",Fred Films,PG-13
https://www.imdb.com/title/tt3521126/,"$10,000,000","$1,211,345","$29,820,616",Good Universe,R
https://www.imdb.com/title/tt3566788/,,"$3,430","$146,937",Film Independent,Not Rated
https://www.imdb.com/title/tt8179388/,,,,Netflix,TV-14
https://www.imdb.com/title/tt1895587/,"$20,000,000","$295,009","$98,690,254",Participant,R
https://www.imdb.com/title/tt2396589/,,,"$85,955",Armory Films,R
https://www.imdb.com/title/tt3014284/,"$70,000,000","$20,433,071","$123,081,555",Animal Logic,PG
https://www.imdb.com/title/tt4139124/,"$15,000,000","$9,453,224","$20,651,333",Artists First,R
https://www.imdb.com/title/tt3861390/,"$170,000,000","$45,990,748","$353,284,621",Walt Disney Pictures,PG
https://www.imdb.com/title/tt8046498/,,,,Unbridled Films,R
https://www.imdb.com/title/tt10011412/,,,,Grade Five Films,Unrated
https://www.imdb.com/title/tt1341188/,"$120,000,000","$7,484,696","$48,668,907",Columbia Pictures,PG-13
https://www.imdb.com/title/tt4667854/,"$300,000",,,Big Picture Casting,Not Rated
https://www.imdb.com/title/tt1619880/,,,,New Horizons Picture,TV-14
https://www.imdb.com/title/tt3253930/,"€4,000,000",,"$9,014,591",Atípica Films,TV-MA
https://www.imdb.com/title/tt11905962/,,"$11,024","$342,490",Art Pictures Studio,Not Rated
https://www.imdb.com/title/tt4935418/,,,"$318,155",Film Colony,Not Rated
https://www.imdb.com/title/tt11176322/,,,,Octane Entertainment,Not Rated
https://www.imdb.com/title/tt8106576/,,,,Chain Camera Pictures,TV-14
https://www.imdb.com/title/tt3666024/,,"$21,010","$6,591,789",Prima Linea Productions,PG
https://www.imdb.com/title/tt5698320/,,,"$79,451",B-Reel Films,R
https://www.imdb.com/title/tt3702652/,,"$1,211,210","$14,332,467",42,R
https://www.imdb.com/title/tt1242432/,"$2,000,000","$32,440","$1,278,650",Cinetel Films,R
https://www.imdb.com/title/tt5700182/,,,"$15,849",We Are Tessellate,Not Rated
https://www.imdb.com/title/tt0808510/,"$48,000,000","$14,010,409","$112,462,508",Twentieth Century Fox,PG
https://www.imdb.com/title/tt1862079/,"$750,000","$97,762","$4,424,699",FilmDistrict,R
https://www.imdb.com/title/tt5689068/,,,"$197,616",Folktale Productions,R
https://www.imdb.com/title/tt1314655/,"$10,000,000","$12,289,375","$62,695,489",Universal Pictures,PG-13
https://www.imdb.com/title/tt2356180/,,"$647,112","$17,551,296",Rakeysh Omprakash Mehra Pictures,Not Rated
https://www.imdb.com/title/tt11946300/,"$5,000,000",,,Roserock Films,R
https://www.imdb.com/title/tt1411238/,"$25,000,000","$19,652,921","$149,228,077",Paramount Pictures,R
https://www.imdb.com/title/tt2561546/,,,,Blumhouse Productions,R
https://www.imdb.com/title/tt1686784/,"$35,000,000","$95,452","$3,323,381",Beijing Liangzi Group,R
https://www.imdb.com/title/tt5664636/,"$35,000,000","$15,802,225","$93,320,380",Sony Pictures Animation,PG
https://www.imdb.com/title/tt6348138/,"$100,000,000","$5,944,950","$26,565,710",Annapurna Pictures,PG
https://www.imdb.com/title/tt2294449/,"$50,000,000","$57,071,445","$331,333,876",Columbia Pictures,R
https://www.imdb.com/title/tt1211837/,"$165,000,000","$85,058,311","$677,796,076",Marvel Studios,PG-13
https://www.imdb.com/title/tt6920356/,,"$78,400","$1,719,157",BBC Films,R
https://www.imdb.com/title/tt3544014/,,,,,Not Rated
https://www.imdb.com/title/tt2234155/,"$58,000,000","$17,325,307","$93,492,844",Twentieth Century Fox,PG-13
https://www.imdb.com/title/tt6710826/,,,,High Octane Pictures,Not Rated
https://www.imdb.com/title/tt1440732/,,"$38,018","$9,374,932",Redwave Films,R
https://www.imdb.com/title/tt8178486/,,,,Scott Free Productions,R
https://www.imdb.com/title/tt1247667/,"$10,000,000","$82,832","$221,590",Parallel Media,R
https://www.imdb.com/title/tt1655441/,"$25,000,000","$13,203,458","$65,663,276",Lakeshore Entertainment,PG-13
https://www.imdb.com/title/tt5437928/,,"$161,179","$14,273,033",Number 9 Films,R
https://www.imdb.com/title/tt3321300/,,,"$5,161,464",Shine Pictures,R
https://www.imdb.com/title/tt4006302/,,,"$15,575",Markham Street Films,Not Rated
https://www.imdb.com/title/tt1285009/,"$5,000,000","$10,402,271","$31,039,126",Aviron Pictures,R
https://www.imdb.com/title/tt1570989/,"$65,000","$21,235","$416,498",IFC Films,Not Rated
https://www.imdb.com/title/tt1464174/,"$32,000,000","$16,300,803","$82,686,066",New Regency Productions,PG-13
https://www.imdb.com/title/tt2737304/,,,,Netflix,R
https://www.imdb.com/title/tt2584018/,"$14,500,000",,"$842,740",Production One,R
https://www.imdb.com/title/tt7979142/,,,"$302,127",Convergent Media.,R
https://www.imdb.com/title/tt11668320/,,,,Jigsaw Productions,TV-MA
https://www.imdb.com/title/tt7608418/,,,,Motion Picture Corporation of America (MPCA),TV-PG
https://www.imdb.com/title/tt4966532/,,,"$728,751",Zik Zak Filmworks,Not Rated
https://www.imdb.com/title/tt1302011/,"$150,000,000","$47,656,302","$665,692,281",DreamWorks Animation,PG
https://www.imdb.com/title/tt10229558/,,"$60,379","$422,174",Traveling Picture Show Company (TPSC),Not Rated
https://www.imdb.com/title/tt4685806/,"$13,000,000",,"$221,359",Autumn Productions,R
https://www.imdb.com/title/tt9310328/,,,,Anima,TV-MA
https://www.imdb.com/title/tt2106670/,,,"$7,539,438",Above the Line Productions,Unrated
https://www.imdb.com/title/tt1684564/,"$800,000",,,BLT,R
https://www.imdb.com/title/tt7298400/,,"$45,150","$11,813,509",Arte France Cinéma,Not Rated
https://www.imdb.com/title/tt2090465/,,,"$391,431",Ambi Pictures,R
https://www.imdb.com/title/tt8155288/,"$9,000,000","$9,497,665","$64,600,152",Blumhouse Productions,PG-13
https://www.imdb.com/title/tt1506999/,"$23,000,000","$8,425,370","$34,513,760",Relativity Media,R
https://www.imdb.com/title/tt4897822/,,"$897,034","$4,664,756",Dog Eat Dog Films,R
https://www.imdb.com/title/tt3792960/,"€8,555,500","$10,422","$15,709,652",Terra Incognita Films,Not Rated
https://www.imdb.com/title/tt8060774/,,,"$476,231",SND Groupe M6,TV-14
https://www.imdb.com/title/tt7335600/,,"$22,193","$46,855",Bona Film Group,TV-14
https://www.imdb.com/title/tt1640718/,"$12,000,000","$27,435","$1,261,412",Doha Film Institute,PG
https://www.imdb.com/title/tt5259822/,"$5,000,000","$42,165","$457,687",Millennium Media,PG-13
https://www.imdb.com/title/tt2981768/,,,,Asmik Ace Entertainment,Not Rated
https://www.imdb.com/title/tt6334884/,"$8,000,000",,,Status Media & Entertainment,Not Rated
https://www.imdb.com/title/tt8316568/,"€970,000",,"$10,305",Pearl Pictures Productions,R
https://www.imdb.com/title/tt5929654/,,,"$403,958",M Star International,PG
https://www.imdb.com/title/tt4438848/,"$35,000,000","$21,760,405","$108,007,109",Universal Pictures,R
https://www.imdb.com/title/tt3824412/,,"$17,782","$104,507",Burn Later Productions,R
https://www.imdb.com/title/tt3009772/,,"$3,568","$22,594",Mosaic,R
https://www.imdb.com/title/tt11079148/,,,,Warner Bros. Animation,R
https://www.imdb.com/title/tt4477536/,"$55,000,000","$38,560,195","$371,987,838",Perfect World Pictures,R
https://www.imdb.com/title/tt7014006/,"$2,000,000","$263,797","$14,347,433",A24,R
https://www.imdb.com/title/tt1381404/,"$2,000,000","$131,718","$20,014,680",Voltage Pictures,R
https://www.imdb.com/title/tt2246887/,"$1,000,000",,,WonderStar Productions,R
https://www.imdb.com/title/tt1528071/,,"$107,544","$3,875,442",Red Granite Pictures,R
https://www.imdb.com/title/tt1355631/,"$28,000,000","$5,303,775","$21,011,110",George Films,R
https://www.imdb.com/title/tt1298644/,"$21,000,000","$13,007,709","$95,017,038",Metro-Goldwyn-Mayer (MGM),PG-13
https://www.imdb.com/title/tt4193072/,,"$13,201","$70,632",Film4,R
https://www.imdb.com/title/tt2758890/,,,"$324,253",Belladonna Productions,R
https://www.imdb.com/title/tt6292852/,,,"$643,593",The Penguin Empire,TV-14
https://www.imdb.com/title/tt1185416/,"$55,000,000","$12,350,041","$43,053,376",Touchstone Pictures,PG-13
https://www.imdb.com/title/tt2178470/,,"$1,568,677","$30,991,781",Dharma Productions,Not Rated
https://www.imdb.com/title/tt1216475/,"$200,000,000","$66,135,507","$559,852,396",Walt Disney Pictures,G
https://www.imdb.com/title/tt2510434/,,"$10,514","$82,725",Exclusive Media Group,Not Rated
https://www.imdb.com/title/tt1645170/,"$65,000,000","$17,435,092","$179,379,533",Paramount Pictures,R
https://www.imdb.com/title/tt1715873/,,"$22,707","$285,984",Anchor Bay Films,PG-13
https://www.imdb.com/title/tt6574272/,"$2,800,000","$1,816,499","$3,697,729",Cinelou Films,PG-13
https://www.imdb.com/title/tt1979320/,"$38,000,000","$187,289","$96,983,009",Exclusive Media Group,R
https://www.imdb.com/title/tt5580266/,"$23,000,000","$512,035","$34,934,009",Fox 2000 Pictures,PG-13
https://www.imdb.com/title/tt9071322/,,"$102,606","$23,108,017",Participant,PG-13
https://www.imdb.com/title/tt2493486/,"$40,000,000",,"$1,797,955",Luka Productions International,R
https://www.imdb.com/title/tt1533117/,"$18,000,000","$11,287","$104,731,450",Beijing Bu Yi Le Hu Film Company,Not Rated
https://www.imdb.com/title/tt1393020/,"£2,000,000",,"$1,038,699",Aegis Film Fund,TV-MA
https://www.imdb.com/title/tt2718492/,,"$55,438","$11,156,836",Opus Film,PG-13
https://www.imdb.com/title/tt0481499/,"$135,000,000","$43,639,736","$587,205,319",DreamWorks Animation,PG
https://www.imdb.com/title/tt1296898/,"$5,000,000","$8,917","$25,517",Catfish Productions,PG-13
https://www.imdb.com/title/tt1658851/,,,"$153,922",BBC Films,Not Rated
https://www.imdb.com/title/tt1034385/,"€8,500,000",,"$737,478",Babieka,TV-14
https://www.imdb.com/title/tt2103254/,"$20,000,000","$21,577,049","$100,375,432",RatPac-Dune Entertainment,R
https://www.imdb.com/title/tt3464902/,"€4,000,000","$190,252","$15,509,546",Film4,R
https://www.imdb.com/title/tt6676028/,,,,PSH Collective,TV-MA
https://www.imdb.com/title/tt1823672/,"$49,000,000","$13,346,782","$102,811,889",Columbia Pictures,R
https://www.imdb.com/title/tt1714206/,"$2,500,000","$197,415","$6,918,591",Andrew Lauren Productions,R
https://www.imdb.com/title/tt8629748/,,,,Netflix,R
https://www.imdb.com/title/tt3672840/,"$65,000,000","$30,346","$122,606,884",Sparkle Roll Media,R
https://www.imdb.com/title/tt3774114/,"$40,000,000","$8,000,058","$37,357,216",Endgame Entertainment,R
https://www.imdb.com/title/tt5294966/,,"$27,880","$5,382,886",AOI Promotion,Not Rated
https://www.imdb.com/title/tt1440292/,,"$41,832","$3,875,173",The Weinstein Company,R
https://www.imdb.com/title/tt3007512/,"$22,500,000","$1,220,335","$38,176,317",Fear of God Films,R
https://www.imdb.com/title/tt4547194/,"$15,100,000",,"$342,558",1492 Pictures,Not Rated
https://www.imdb.com/title/tt3910814/,,,,Jaro/Noelle Production,Not Rated
https://www.imdb.com/title/tt3691740/,"$140,000,000","$18,775,350","$195,243,411",Walt Disney Pictures,PG
https://www.imdb.com/title/tt5073642/,"$6,000,000","$216,162","$1,023,510",SpectreVision,Unrated
https://www.imdb.com/title/tt1991031/,,,"$10,969",ArieScope Pictures,Not Rated
https://www.imdb.com/title/tt1745862/,,,,HBO Films,TV-MA
https://www.imdb.com/title/tt4410000/,,,"$12,632,840",Majestic Filmverleih,PG
https://www.imdb.com/title/tt1320296/,"£385,000",,"$713,697",Gunslinger,Unrated
https://www.imdb.com/title/tt1915581/,"$7,000,000","$39,127,170","$167,739,961",Iron Horse Entertainment (II),R
https://www.imdb.com/title/tt1877832/,"$200,000,000","$90,823,660","$746,045,700",Twentieth Century Fox,PG-13
https://www.imdb.com/title/tt1517451/,"$36,000,000","$42,908,051","$436,188,866",Warner Bros. Pictures,R
https://www.imdb.com/title/tt2713642/,"$1,400,000",,,JSM productions1,R
https://www.imdb.com/title/tt1279935/,"$55,000,000","$25,207,599","$152,263,880",Twentieth Century Fox,PG-13
